#stno	yyyymmdd	TX01	WD01	WD02	SS02	GR01
467420	20050526	27.8	2	320	80.9	20.71
467420	20050527	28.4	2.7	250	68.1	20.31
467420	20050528	27.7	2	320	42.6	16
467420	20050529	27.6	1.8	10	13.5	9.19
467420	20050530	28.2	2	320	66.5	19.17
467420	20050531	28	2.1	240	17.9	8.96
467420	20050601	28	3.3	150	38	13.11
467420	20050602	26.4	2.6	120	2.2	5.52
467420	20050603	25.4	2.3	130	0	0.61
467420	20050604	26.6	1.9	130	11.9	8.8
467420	20050605	26.8	1.5	310	5.9	8.18
467420	20050606	28.5	2	120	72.8	20.43
467420	20050607	28.3	2.3	320	72.8	21.06
467420	20050608	28.3	2.3	340	73.5	20.56
467420	20050609	28.9	1.5	330	49.7	17.56
467420	20050610	29.1	3.1	150	57.1	17.68
467420	20050611	28.3	3.1	130	22.2	10.69
467420	20050612	26.6	3.1	150	0.7	2.44
467420	20050613	26	3.6	230	0	1.4
467420	20050614	25.8	5.4	190	0	1.11
467420	20050615	25.7	5.3	180	0	1.64
467420	20050616	24.6	3.1	150	0	0.83
467420	20050617	27.1	1.9	170	7.4	7.73
467420	20050618	29.2	3	220	36.3	15.66
467420	20050619	28.8	2.9	160	37.8	14.06
467420	20050620	28.7	3	170	48.1	17.14
467420	20050621	28.4	3.6	150	47.4	16.95
467420	20050622	28.7	4	150	38.5	15.18
467420	20050623	28.4	3.9	200	48.1	16.6
467420	20050624	26.6	2.7	140	14.1	6.44
467420	20050625	27.5	2.8	130	15.5	10.27
467420	20050626	29.4	4.8	190	79.2	23.3
467420	20050627	29.7	3.5	200	74.1	22.33
467420	20050628	25.7	1.9	150	1.5	3.27
467420	20050629	27.4	2.6	170	0	7.53
467420	20050630	29.5	2.8	210	63.7	21.54
467420	20050701	29.7	2.2	10	69.7	19.83
467420	20050702	30.5	2.1	210	73.4	21.54
467420	20050703	30.8	3.1	220	75	22.2
467420	20050704	30.1	3.6	210	63.1	19.17
467420	20050705	30.3	2.6	150	81.7	22.42
467420	20050706	30.3	2.3	160	47.6	15.86
467420	20050707	29.8	5.1	160	48.3	16.54
467420	20050708	30.1	5.2	160	82.6	21.19
467420	20050709	30.3	3.5	240	80.4	22.66
467420	20050710	30.4	3.5	160	81.2	22.76
467420	20050711	30.5	3.3	210	80.5	22.84
467420	20050712	30.3	3.1	220	68.6	19.5
467420	20050713	30.5	2.8	260	69.4	21.72
467420	20050714	29.4	2.2	140	38.8	13.11
467420	20050715	29.8	2.6	330	71	18.34
467420	20050716	30.7	2.2	10	72.6	21.37
467420	20050717	28.5	5.1	360	6.7	5.14
467420	20050718	25.4	13.6	320	0	0
467420	20050719	26.3	6.7	210	0.8	4.83
467420	20050720	-9997	4.7	140	0	0
467420	20050721	26.2	3	150	0.8	6.08
467420	20050722	27.9	2	140	37.6	12.28
467420	20050723	28.4	1.8	340	62.5	18.72
467420	20050724	28.3	1.9	310	68.6	18.66
467420	20050725	28.4	1.9	20	58.9	17.83
467420	20050726	28.6	2	250	65	17.8
467420	20050727	29.4	2.6	230	79.4	20.04
467420	20050728	28.9	2.2	50	50	14.45
467420	20050729	28.1	1.5	10	15.2	7.92
467420	20050730	29.7	3.3	200	82.7	21.39
467420	20050731	28.8	1.7	80	53.2	15.14
467420	20050801	29.3	1.9	310	65.4	17.02
467420	20050802	29.7	1.9	310	90.7	22.24
467420	20050803	29.7	2.4	350	75.5	19.96
467420	20050804	29	5.7	340	3.1	5.7
467420	20050805	29.1	6	270	0	4.49
467420	20050806	30	6.6	220	25.3	11.07
467420	20050807	29.3	3.7	200	56.8	16.22
467420	20050808	29	2.2	240	44.6	12.01
467420	20050809	29.7	1.5	310	49.2	14.78
467420	20050810	29.3	2.3	10	49.3	14.07
467420	20050811	29.6	2.5	340	74.8	18.15
467420	20050812	27.9	2.4	170	20.1	7.69
467420	20050813	27.2	8.6	160	0	4.62
467420	20050814	26.6	4.8	160	0	4.32
467420	20050815	26.5	2.1	80	8.5	8.07
467420	20050816	26.7	2.1	50	70	20.16
467420	20050817	26.5	2.9	210	41.3	11.55
467420	20050818	25	3.1	130	1.6	4.37
467420	20050819	26.1	3.5	140	7	7.82
467420	20050820	26.2	3.4	170	11	7.99
467420	20050821	26.5	2.9	150	7.1	8.32
467420	20050822	28.5	2.5	120	75.4	20.39
467420	20050823	28.5	1.8	290	44.8	13.9
467420	20050824	28.3	2	250	23.6	10.17
467420	20050825	27.9	1.8	110	45	13.16
467420	20050826	27.9	1.7	10	65.6	17.18
467420	20050827	28.8	1.6	320	72	17.31
467420	20050828	29.3	1.7	140	48.4	14.45
467420	20050829	29.3	1.9	300	71.5	18.18
467420	20050830	28.7	3	330	72.4	17.04
467420	20050831	28.1	8.5	350	6.4	4.09
467420	20050901	26.5	11.1	190	0	0
467420	20050902	28.9	5.5	170	72.8	20.39
467420	20050903	28.6	1.9	30	88.9	21.11
467420	20050904	28.5	2.4	10	66.6	15.31
467420	20050905	28.8	2.4	350	82	17.42
467420	20050906	29	3.2	170	73.3	17.6
467420	20050907	28.7	2	310	86.4	18.45
467420	20050908	28.8	2.4	260	76.8	18.66
467420	20050909	28.8	1.9	300	64.8	15.87
467420	20050910	28	3	20	43	11.74
467420	20050911	28.2	3.7	360	43.9	12.85
467420	20050912	29.5	2.6	360	80.6	18.22
467420	20050913	29.9	2.5	340	67.7	16.83
467420	20050914	29.8	2	310	79.3	19.39
467420	20050915	29.7	2.1	300	66.3	16.48
467420	20050916	29.5	2.2	330	76.3	17.32
467420	20050917	28.9	1.9	250	55.9	13.17
467420	20050918	29.6	1.8	250	64.3	16.98
467420	20050919	28.8	1.6	100	65.2	13.54
467420	20050920	28.8	1.6	110	77.7	16.68
467420	20050921	28.9	2.4	350	48.9	13.55
467420	20050922	26.6	1.7	160	0	2.51
467420	20050923	27.5	2.7	150	32.4	10.79
467420	20050924	28.2	2.4	290	69.2	15.87
467420	20050925	27	1.7	50	40.9	11.36
467420	20050926	27.4	1.8	60	74.4	17.75
467420	20050927	28	2.2	10	79.6	17.38
467420	20050928	28.4	1.8	360	67.2	13.61
467420	20050929	28.8	1.9	250	54.7	11.7
467420	20050930	28.7	2	140	65.7	13.95
467420	20051001	28.8	3	10	38.8	11.24
467420	20051002	25.7	7.7	230	2.5	1.52
467420	20051003	28.6	4.5	200	83.9	18.97
467420	20051004	28.5	2.3	20	78.1	15.42
467420	20051005	28.3	1.9	360	80.8	16.44
467420	20051006	28.8	1.8	250	65.6	13.06
467420	20051007	27.5	1.6	270	34.2	7.72
467420	20051008	27.4	2.3	350	18	9.34
467420	20051009	26.5	2.9	10	28.3	11.64
467420	20051010	26.8	2.6	10	86.8	16.75
467420	20051011	27.8	2.2	350	49.9	10.91
467420	20051012	26.4	2.5	360	39.7	12.29
467420	20051013	27.2	2.1	360	76.9	14
467420	20051014	26.4	3.5	10	65.8	14.49
467420	20051015	25.4	3.9	10	81.5	14.95
467420	20051016	24.7	2.9	350	45.2	10.92
467420	20051017	25.1	2.6	10	65.3	13.63
467420	20051018	25.1	1.9	350	60.2	11.93
467420	20051019	25.6	2	350	48	10.03
467420	20051020	25.3	2.2	350	91	15.35
467420	20051021	25.7	2.5	350	85.9	14.45
467420	20051022	24.1	3.3	10	43	10.81
467420	20051023	22.6	3.5	350	80.1	14.7
467420	20051024	23.1	3	10	80.2	14.51
467420	20051025	24.5	1.6	10	88.3	14.9
467420	20051026	24.9	3.2	350	82.3	14.58
467420	20051027	25.5	2.2	10	84.2	14.03
467420	20051028	26.1	2.4	360	56.8	11.68
467420	20051029	25.3	3.4	360	86.2	13.77
467420	20051030	21.9	4.5	10	0	5.99
467420	20051031	21.9	2.2	360	0.9	7.95
467420	20051101	23.7	2	360	87.6	14.63
467420	20051102	25.5	1.7	300	87.7	15.16
467420	20051103	25.2	1.4	10	57.4	10.28
467420	20051104	25.2	1.5	310	41.3	8.65
467420	20051105	25.3	1.6	360	72	13.52
467420	20051106	26.3	1.6	350	82.9	12.98
467420	20051107	26.7	2.1	320	67.7	11.17
467420	20051108	26.1	3	10	68.7	13.36
467420	20051109	26.5	1.8	330	76.9	12.37
467420	20051110	26.6	1.7	300	60.7	10.01
467420	20051111	26.5	2.3	10	88	13.8
467420	20051112	26.6	2.1	10	27.3	7.63
467420	20051113	26.5	2.3	10	30.9	9.36
467420	20051114	26.1	2.6	10	59.2	11.93
467420	20051115	24.1	4	10	73.9	13.03
467420	20051116	22.5	3.8	10	74.9	12.77
467420	20051117	22.2	2.3	350	65.9	12.89
467420	20051118	21.6	2.5	360	60.5	10.09
467420	20051119	20.8	3.3	360	57.8	10.34
467420	20051120	19.5	2.9	20	0	4.04
467420	20051121	18.7	2.7	10	0.9	5.49
467420	20051122	20.2	2.4	360	17.5	7.93
467420	20051123	21.8	3.7	10	87.6	13.65
467420	20051124	21.3	3.2	10	67.4	12.17
467420	20051125	21.4	2.7	10	89.6	12.56
467420	20051126	21.7	2.6	10	89.7	12.27
467420	20051127	22.3	2.3	10	89.8	13.03
467420	20051128	24	4.2	10	87.1	13.48
467420	20051129	21.3	3.9	10	91.8	12.07
467420	20051130	20.2	2.5	360	81.7	11.08
467420	20051201	22.4	2.7	10	84.5	12.58
467420	20051202	21.8	3.2	360	89.3	13.23
467420	20051203	22.3	3.5	360	65.1	12.49
467420	20051204	19.5	6.5	10	64.3	12.03
467420	20051205	15.9	4.6	360	26.1	7.04
467420	20051206	14.4	4.3	10	4.7	5.25
467420	20051207	16.8	3.2	10	42	7.93
467420	20051208	17.9	3.6	10	46.7	10.01
467420	20051209	19.6	3.3	10	85	11.9
467420	20051210	20.7	3.1	10	78.5	11.87
467420	20051211	20.7	5.6	10	48.6	10.46
467420	20051212	16.5	5.5	10	0	3.17
467420	20051213	16.1	4.1	10	1.9	6.47
467420	20051214	14.6	5.7	10	0	3.91
467420	20051215	14.2	5.6	10	30	7.96
467420	20051216	15.1	2.7	360	89.9	11.83
467420	20051217	14.2	4.7	10	81.5	10.97
467420	20051218	14.2	3	10	82.4	11.21
467420	20051219	16.5	1.9	340	89.9	12.1
467420	20051220	18.5	3.8	360	72.1	11.13
467420	20051221	16.1	8	10	1.9	5.75
467420	20051222	12.2	6.6	10	90.9	11.98
467420	20051223	13.3	1.6	40	93.7	12.1
467420	20051224	16.1	1.9	360	93.7	12.52
467420	20051225	18	2.6	360	58.1	9.3
467420	20051226	18	3.2	360	89	11.28
467420	20051227	18	2.7	350	64.6	10.07
467420	20051228	17.5	2.7	10	0	3.36
467420	20051229	17.8	4.1	10	0	1.93
467420	20051230	18.8	2.9	10	0	2.92
467420	20051231	19.4	4.4	360	55.1	9.65
467420	20060101	19.9	3.5	10	88.8	13.65
467420	20060102	18.3	3.3	10	64.4	10.84
467420	20060103	18.2	2	340	89.6	12.32
467420	20060104	19.3	2.1	20	58.8	10.55
467420	20060105	17.7	5	360	74.6	12.39
467420	20060106	12.8	6.3	10	0	4.11
467420	20060107	11	5.3	10	3.7	4.56
467420	20060108	13.8	2.5	360	28.8	6.96
467420	20060109	16.5	4.2	10	73.4	13.81
467420	20060110	17.7	2.5	360	57.6	11.48
467420	20060111	17.7	2.5	350	29.7	8.74
467420	20060112	20.1	2.3	360	52.8	10.34
467420	20060113	19.1	2.4	340	62.1	10.65
467420	20060114	19.8	1.7	350	72.2	12.26
467420	20060115	20.7	3.4	10	80.4	13.01
467420	20060116	20.7	2.4	10	43.4	7.83
467420	20060117	20.2	2.7	10	47	9.55
467420	20060118	20.1	2.3	340	59.9	10.62
467420	20060119	20.3	2.3	10	45.1	9.36
467420	20060120	19.2	3.6	360	57.9	11.2
467420	20060121	17.3	4.5	10	23	6.91
467420	20060122	14.4	4.5	10	0	2.79
467420	20060123	15.5	4.5	10	26.6	8.12
467420	20060124	17.2	3.8	10	55.8	10.26
467420	20060125	17.3	5.2	10	63.9	12.16
467420	20060126	16.9	5.5	10	59.3	12.29
467420	20060127	16.5	4	10	6.4	6.51
467420	20060128	17.5	4	10	10	7.75
467420	20060129	19.4	3.9	10	49	11.44
467420	20060130	18.8	3.7	360	58	12.17
467420	20060131	18.9	3.7	360	60.7	14.01
467420	20060201	18.9	4.1	10	76.9	14.68
467420	20060202	18.5	2.7	10	89.4	14.98
467420	20060203	17.2	4.2	360	51.4	11.24
467420	20060204	15.8	4.5	360	62.1	13.04
467420	20060205	15.9	2.9	360	89.9	15.45
467420	20060206	18.4	3.2	350	87	15.72
467420	20060207	18.2	4	10	87.8	15.3
467420	20060208	17.5	3.2	10	87.6	14.79
467420	20060209	15.8	2.8	360	73.2	14.02
467420	20060210	16.1	2.9	10	84.7	14.32
467420	20060211	18.1	3.1	20	89	15.09
467420	20060212	18.6	3.4	10	35.5	10.41
467420	20060213	19.9	2.8	360	47	11.67
467420	20060214	21.9	1.7	10	20.4	8.63
467420	20060215	24.9	2.9	210	34.5	10.32
467420	20060216	24.2	3.3	10	77.6	16.33
467420	20060217	17.6	4.8	10	29.9	11.17
467420	20060218	17.3	4.4	10	0.9	5.94
467420	20060219	18.6	5.5	10	25.4	9.16
467420	20060220	18.9	4.1	10	72.7	15.54
467420	20060221	19.8	3.2	10	54.2	12.94
467420	20060222	22.3	3.7	360	77.7	16.11
467420	20060223	19.5	4.6	10	31.4	11.47
467420	20060224	19.4	4.7	10	40	11.99
467420	20060225	19.9	3	10	29.5	11.4
467420	20060226	20.7	4.7	10	82.3	16.87
467420	20060227	18.7	4.1	360	32	10.19
467420	20060228	17.7	4.8	10	19	8.78
467420	20060301	12.3	6.9	10	0	3.3
467420	20060302	13.2	2.5	360	6.9	6.14
467420	20060303	16.4	3.3	10	49.8	12.67
467420	20060304	18.7	2.5	20	63.4	16.28
467420	20060305	20.3	2.1	10	73.5	15.24
467420	20060306	22.2	2.1	10	87.9	15.84
467420	20060307	22	2.5	10	26.4	10.19
467420	20060308	21.7	3.2	20	64.6	14.42
467420	20060309	22.6	3.8	360	89.9	16.85
467420	20060310	23	2.3	350	87.2	17.11
467420	20060311	23.1	1.8	20	90.4	17.36
467420	20060312	21.3	4.3	10	87.7	16.76
467420	20060313	13.6	5	10	0	3.12
467420	20060314	15.9	4.1	10	42	12.43
467420	20060315	19.8	2.3	20	82.2	15.82
467420	20060316	23.4	2.5	330	87.1	17.37
467420	20060317	24.2	1.9	250	91.9	18.84
467420	20060318	25.7	2.2	350	78.4	17.74
467420	20060319	23.9	3.2	350	64.1	14.82
467420	20060320	20.6	2	10	0	2.32
467420	20060321	22.9	1.8	10	17.4	7.78
467420	20060322	23.8	2.4	310	56.3	11.65
467420	20060323	22.2	2.9	360	22.3	6.92
467420	20060324	18.5	3.5	10	3.3	3.64
467420	20060325	21	3.4	10	59.3	15.25
467420	20060326	20.1	3.2	10	5.8	2.52
467420	20060327	19.9	2.4	10	3.3	3.82
467420	20060328	21	3.8	10	61.4	15.64
467420	20060329	20.9	2.7	350	84.1	17.76
467420	20060330	22.1	1.6	310	88.9	19.56
467420	20060331	22.8	1.9	320	55.3	14.07
467420	20060401	25.9	2.7	170	34.9	12.58
467420	20060402	26.6	2	330	64.9	16.73
467420	20060403	26.8	1.7	320	64.7	16.13
467420	20060404	27.4	3.7	170	89.7	20.66
467420	20060405	27.2	2.6	260	82.3	20.96
467420	20060406	25.3	3	10	62	15.46
467420	20060407	24.4	3.2	360	84.4	18.51
467420	20060408	25	1.8	300	34.5	11.69
467420	20060409	26.9	3.8	200	25.6	12.62
467420	20060410	27.1	4.2	190	8	7.42
467420	20060411	27.8	2.8	230	72.6	18.68
467420	20060412	28.3	3	180	91.6	22.04
467420	20060413	24.1	2.9	160	4	3.48
467420	20060414	21.7	2.8	350	0	4.96
467420	20060415	19.8	3.3	360	0.8	4.08
467420	20060416	17.4	2.5	10	0	0.81
467420	20060417	21.4	1.3	350	3.2	7.45
467420	20060418	23.9	2.2	20	48.9	15.38
467420	20060419	25.5	2.4	350	88.9	20.7
467420	20060420	25.2	2.7	350	75.4	20.06
467420	20060421	25.1	1.8	340	67.4	16.72
467420	20060422	27.2	2.2	240	78.3	20.71
467420	20060423	27.2	2	260	71.9	18.24
467420	20060424	25.4	1.6	340	0.8	5.38
467420	20060425	26.1	1.7	330	70.9	17.1
467420	20060426	27	2.1	260	31.9	14.41
467420	20060427	26.8	2	240	23.3	11.4
467420	20060428	23.5	1.7	160	0	2.16
467420	20060429	23.4	1.9	10	0	2.72
467420	20060430	26.2	2.4	200	20.1	11.44
467420	20060501	28	2.5	220	88	22.39
467420	20060502	27.3	2.7	110	23.9	11.16
467420	20060503	26.6	1.7	210	4.6	7.56
467420	20060504	25.6	1	350	0	5.16
467420	20060505	-9997	1.8	180	56.8	16.33
467420	20060506	28.2	2.9	150	52.9	16.18
467420	20060507	28.3	1.8	290	62	17.89
467420	20060508	27.7	1.9	50	74.2	17.65
467420	20060509	28.2	1.7	110	77.1	18.89
467420	20060510	28.4	2.2	140	83.1	20.83
467420	20060511	27.8	4	10	51	16.43
467420	20060512	27.4	2.6	10	84.4	22.04
467420	20060513	27	3.8	10	75.2	18.91
467420	20060514	24.7	4.7	10	62.2	19.45
467420	20060515	24.8	3.6	10	6.1	9.4
467420	20060516	25	3.8	10	13.6	11.39
467420	20060517	27.2	5.6	160	47.6	15.06
467420	20060518	26.3	7.4	180	16.6	9.31
467420	20060519	26.9	2	310	83.7	22.73
467420	20060520	27	2.3	350	70.8	20.79
467420	20060521	27.6	1.3	350	24.8	11.59
467420	20060522	28.4	2.2	120	41.4	14.77
467420	20060523	27.9	1.9	310	38.3	14.14
467420	20060524	27.6	2.3	350	50.3	17.42
467420	20060525	28.3	2	300	65.2	17.94
467420	20060526	28.8	2.4	260	86.2	24.86
467420	20060527	28.3	2.4	260	51.6	17.38
467420	20060528	27.7	1.9	170	13.5	10.81
467420	20060529	23.3	2.2	20	0	2.7
467420	20060530	24.7	1.9	140	6	6.81
467420	20060531	27.8	3.1	150	46.3	18.33
467420	20060601	27.5	2.7	150	32.1	14.73
467420	20060602	26.1	1.7	150	3.7	6.63
467420	20060603	25.3	2.2	150	1.5	5.4
467420	20060604	27.5	2.6	180	25.3	13.12
467420	20060605	28	2.7	230	40.2	12.98
467420	20060606	28.2	3	140	15.6	11.68
467420	20060607	28.6	3.4	210	0	7.34
467420	20060608	28.5	5.2	230	4.5	8.81
467420	20060609	26.5	5.6	220	0	0.01
467420	20060610	23.8	2.9	170	0	0.04
467420	20060611	24.2	2.6	160	0	4.76
467420	20060612	25.5	2.2	150	0	1.27
467420	20060613	27.3	3	170	0	8.65
467420	20060614	28.5	2.5	250	60.8	20.5
467420	20060615	28.8	2.3	250	65.2	19.72
467420	20060616	29.1	3	150	68.1	18.93
467420	20060617	29.6	2.4	260	82.9	22.58
467420	20060618	29.5	2	270	67.4	20.09
467420	20060619	26.4	1.5	140	16.3	6.35
467420	20060620	27.7	2	360	62.2	20.25
467420	20060621	28.4	1.6	10	55.5	20.05
467420	20060622	29.2	2.2	110	65.1	20.72
467420	20060623	29.6	2.4	250	75.5	20.99
467420	20060624	30.1	2.7	240	64.4	20.9
467420	20060625	30.2	2.8	210	77	21.55
467420	20060626	30.1	2.6	20	77	22.09
467420	20060627	29.9	2.8	10	66.7	21.57
467420	20060628	30.3	2.2	30	63	17.44
467420	20060629	30.7	2.6	20	59.3	18.72
467420	20060630	30.4	2.2	10	53.4	17.03
467420	20060701	30.3	2.1	310	60.1	17.5
467420	20060702	30.2	2.7	210	57.1	16.97
467420	20060703	30.7	3.5	250	74.2	22.55
467420	20060704	30.6	2.9	240	75	21.7
467420	20060705	30.8	2.6	250	75	20.99
467420	20060706	30.9	2.7	250	70.6	22.49
467420	20060707	29.8	2	150	43.1	13.14
467420	20060708	27.2	2.1	100	2.2	2.9
467420	20060709	28.1	3.7	260	0	3.91
467420	20060710	29.2	2.5	140	20.1	13.41
467420	20060711	29.5	1.9	110	44	14.43
467420	20060712	29.2	5.5	360	10.4	8.07
467420	20060713	27.2	9.4	340	2.2	5.01
467420	20060714	25.6	6.4	270	0	0
467420	20060715	26.8	7.3	160	0	11.87
467420	20060716	25.4	5	140	2.2	7.84
467420	20060717	27.9	3.9	180	27	0
467420	20060718	28.2	2.1	240	57.7	-9997
467420	20060719	28.7	2	260	71.3	4.48
467420	20060720	29.6	2.3	250	64.6	8.89
467420	20060721	30.3	2.4	210	78.2	-9997
467420	20060722	30.1	2.4	240	66.2	5.02
467420	20060723	30	1.9	310	58	4.77
467420	20060724	29.5	4.2	350	32.4	-9997
467420	20060725	26.6	7.5	190	0	0.07
467420	20060726	26	5.4	150	0	0
467420	20060727	27.3	5.6	170	18.2	11.85
467420	20060728	28.3	2.3	40	62.9	24.31
467420	20060729	28.7	1.8	290	61.4	20.21
467420	20060730	29.3	1.7	280	47.1	18.7
467420	20060731	29.6	1.8	280	88.9	27.53
467420	20060801	29.6	2.1	340	64.7	21.27
467420	20060802	29.1	2.6	50	61.7	22.52
467420	20060803	27.3	2.6	10	51.9	19.91
467420	20060804	26.8	2.1	50	29.8	14.2
467420	20060805	27.5	1.7	110	60.4	20.13
467420	20060806	28.4	1.7	300	70.5	22.47
467420	20060807	28.7	2.3	320	75.9	21.88
467420	20060808	29.2	2.4	330	56.8	19.68
467420	20060809	27.8	2.7	360	1.5	9.34
467420	20060810	28.8	2.2	240	15.4	9.74
467420	20060811	29.8	3.4	350	75.6	22.73
467420	20060812	29.9	1.7	310	85	23.66
467420	20060813	30	2.2	260	75.1	22.86
467420	20060814	29.9	2.1	300	55.8	19.4
467420	20060815	29.9	1.6	300	71.4	20.36
467420	20060816	30.3	2.3	260	87.8	25.06
467420	20060817	29.9	2.4	250	60.7	19.86
467420	20060818	27.3	2.1	140	3.9	3.94
467420	20060819	27.5	2.6	210	34.4	14.63
467420	20060820	28.3	2	110	36.8	15.74
467420	20060821	28.7	1.4	90	50.2	16.05
467420	20060822	29	2.3	180	64.4	18.96
467420	20060823	28.7	2.1	150	4.7	8.78
467420	20060824	29.2	2.4	280	59.9	20.73
467420	20060825	29.4	2.1	230	60.7	19.75
467420	20060826	28.2	1.6	100	24.5	9.65
467420	20060827	28	1.8	140	38	13.64
467420	20060828	29.4	1.9	10	71.4	23.27
467420	20060829	29.9	2.2	300	77	21.57
467420	20060830	29.9	2	300	88.3	24.93
467420	20060831	29.3	2.3	250	53.4	19.05
467420	20060901	28.8	2.5	150	37.5	13.88
467420	20060902	28.9	2.3	140	50.4	16.34
467420	20060903	28.7	2.8	140	43.3	16.21
467420	20060904	29.2	3.1	150	70.6	22.19
467420	20060905	28.1	2.4	240	24.1	11.72
467420	20060906	27	2.1	150	17.7	7.8
467420	20060907	27.5	2.3	120	29.9	13.05
467420	20060908	27.5	2.3	240	39.6	13.11
467420	20060909	27.3	1.5	150	32.4	11.2
467420	20060910	26.9	2.1	10	30	11.64
467420	20060911	26.8	1.8	170	4.9	7.88
467420	20060912	27.9	1.7	60	46.4	14.94
467420	20060913	28.6	2.5	10	85.7	23.89
467420	20060914	28.2	2.6	10	49.9	16.74
467420	20060915	27.6	4.2	340	33.6	14.42
467420	20060916	27.8	5.8	350	49.2	14.55
467420	20060917	27.3	2.5	10	58.4	18.42
467420	20060918	26.8	3.5	10	89	23.61
467420	20060919	27.1	2	30	65.2	19.1
467420	20060920	26.8	1.9	10	5.8	9.44
467420	20060921	27.1	2	350	20.7	12.6
467420	20060922	27.4	1.9	350	83	20.21
467420	20060923	27.8	1.5	310	38.3	14.48
467420	20060924	27.6	2.1	350	58.3	14.88
467420	20060925	27.7	1.7	250	79.3	19.76
467420	20060926	27.4	1.6	240	76.1	19.08
467420	20060927	27.2	1.9	350	79.6	17.37
467420	20060928	27.5	1.8	10	85.6	19.18
467420	20060929	28	1.8	310	86.6	17.56
467420	20060930	28.3	1.7	350	67.4	12.49
467420	20061001	27.8	1.9	310	32.9	8.72
467420	20061002	28.1	2.2	360	71.1	14.39
467420	20061003	27.6	2.5	360	79.7	15.08
467420	20061004	26.1	4.3	10	69.6	17.96
467420	20061005	24.8	4.2	10	81.7	19.12
467420	20061006	25.7	2.5	10	79.3	16.84
467420	20061007	25.5	1.9	350	42.7	11.03
467420	20061008	26	1.8	340	70.2	14.71
467420	20061009	26.3	1.9	210	85.7	17.99
467420	20061010	27.3	1.4	240	85.9	17.75
467420	20061011	27.3	1.9	360	55.9	11.73
467420	20061012	27.6	1.7	260	86.2	18.13
467420	20061013	27.1	2	300	10.4	5.22
467420	20061014	27	2.1	10	58	12.46
467420	20061015	26.8	1.5	10	35.5	10.17
467420	20061016	27.2	2.1	260	79.9	15.97
467420	20061017	27.1	1.6	320	74.8	14.95
467420	20061018	27	1.7	240	87.2	17.55
467420	20061019	27.1	1.6	250	73.4	15.38
467420	20061020	27.1	1.8	280	71.8	15.43
467420	20061021	27.3	2	230	82.4	16.77
467420	20061022	27.1	1.8	320	33.4	10.04
467420	20061023	27.2	2	320	81.8	16.36
467420	20061024	26.9	2.4	10	32.6	11.72
467420	20061025	25.4	2.8	10	44.1	12.11
467420	20061026	26.6	1.7	10	61	14.35
467420	20061027	27	1.8	10	81.5	15.04
467420	20061028	26.9	1.9	140	78.1	14.58
467420	20061029	26.6	2.1	360	87.1	16.12
467420	20061030	25.9	2.5	10	46.3	11.38
467420	20061031	24.1	2.9	10	23.2	7.73
467420	20061101	22.9	4.1	10	2.7	5.5
467420	20061102	22.7	3.8	10	4.5	7.58
467420	20061103	22.9	3.3	10	23.3	11.2
467420	20061104	23.7	2.4	360	48.5	12.78
467420	20061105	25.2	1.8	350	60.3	13.91
467420	20061106	25.2	2.3	360	55.9	12.99
467420	20061107	23.8	2.4	20	74	15.46
467420	20061108	24.1	1.8	20	90.4	16.47
467420	20061109	24.2	1.8	320	89.6	15.96
467420	20061110	24.3	1.9	20	82.5	14.98
467420	20061111	24.2	3.1	10	77.2	14.37
467420	20061112	23.5	2.1	20	84.5	14.77
467420	20061113	24.1	1.6	350	22.8	9.67
467420	20061114	23	3.4	20	2.7	5.15
467420	20061115	22.3	3.5	10	38.3	12.12
467420	20061116	24.4	3.3	10	48.4	13.57
467420	20061117	25.2	1.9	360	92.4	16.1
467420	20061118	26.3	1.5	20	70.6	14.68
467420	20061119	26	2.9	10	82.6	14.3
467420	20061120	24.7	2.6	10	20.2	8.81
467420	20061121	25.1	1.7	350	68.1	14.59
467420	20061122	25.1	2	360	50.6	12.08
467420	20061123	24.4	2.9	350	78.4	15.18
467420	20061124	24	1.7	360	53.5	11.48
467420	20061125	24.2	2.1	10	90.5	14.97
467420	20061126	25.5	2.3	210	68.4	12.83
467420	20061127	24.8	2.3	10	93.5	15.86
467420	20061128	22.7	3	10	20.4	9.29
467420	20061129	23.5	3.1	10	80.7	14.08
467420	20061130	22.2	4.5	10	78	13.46
467420	20061201	21.5	4.6	350	87.3	15.31
467420	20061202	21	3.9	350	82.8	14.8
467420	20061203	19.3	3.2	10	6.5	4.99
467420	20061204	20.8	2.7	10	82.9	14.88
467420	20061205	21.6	4.3	10	85.7	15.42
467420	20061206	22.1	2.6	10	92.3	15.09
467420	20061207	23	2.1	350	88.6	14.46
467420	20061208	23.4	1.7	360	67.2	12.27
467420	20061209	22.2	3.1	10	65.4	12.15
467420	20061210	20.4	3.5	360	68.2	11.45
467420	20061211	21	2.8	10	58	11.18
467420	20061212	23	3.3	10	35.5	10.31
467420	20061213	23.6	2.4	360	8.4	7.41
467420	20061214	20.6	4.3	10	1.9	4.55
467420	20061215	19.5	4.2	10	2.8	4.2
467420	20061216	16.1	7.2	10	3.7	3.41
467420	20061217	15.1	5.9	10	45	10.22
467420	20061218	15.5	2	10	84.3	14.14
467420	20061219	18	2.4	350	54.3	12.32
467420	20061220	19	3.9	360	63.7	13.44
467420	20061221	18.9	4.8	10	39.3	10.28
467420	20061222	17.9	4	10	92.7	15.22
